,symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,return,holding_days
0,SPY,2018-06-14,278.71,2022-04-07,449.24,161.35363531965555,27370.734903305987,0.6118546159090095,1393
1,SPY,2023-08-04,446.82,2024-02-26,505.74,129.4885738110189,7498.557153858186,0.13186518060964159,206
2,SPY,2024-04-12,509.98,2024-07-22,554.28,122.37682249576625,5285.699017241714,0.08686615161378874,101
3,SPY,2024-07-24,542.46,2024-10-02,569.75,119.45859512664535,3123.970053393896,0.050307856800501316,70
4,SPY,2024-10-31,569.4,2025-05-08,564.32,116.24379534010161,-721.6502788017751,-0.008921671935370412,189
