date,open,high,low,close,volume,average,barCount
2019-06-25 13:30:00+00:00,2945.78,2946.52,2944.25,2944.44,0.0,0.0,274
2019-06-25 13:35:00+00:00,2944.41,2944.57,2937.5,2938.03,0.0,0.0,274
2019-06-25 13:40:00+00:00,2938.12,2938.77,2936.97,2938.49,0.0,0.0,274
2019-06-25 13:45:00+00:00,2938.5,2939.51,2936.21,2937.14,0.0,0.0,263
2019-06-25 13:50:00+00:00,2937.29,2940.78,2936.63,2940.47,0.0,0.0,278
2019-06-25 13:55:00+00:00,2940.48,2940.71,2939.22,2940.0,0.0,0.0,267
2019-06-25 14:00:00+00:00,2939.59,2940.52,2938.22,2938.36,0.0,0.0,268
2019-06-25 14:05:00+00:00,2938.32,2939.71,2937.63,2939.71,0.0,0.0,267
2019-06-25 14:10:00+00:00,2939.67,2939.83,2935.92,2937.25,0.0,0.0,272
2019-06-25 14:15:00+00:00,2937.26,2937.26,2934.74,2934.97,0.0,0.0,266
2019-06-25 14:20:00+00:00,2934.92,2934.92,2932.94,2934.3,0.0,0.0,268
2019-06-25 14:25:00+00:00,2934.33,2937.11,2934.31,2937.04,0.0,0.0,258
2019-06-25 14:30:00+00:00,2937.03,2938.12,2935.43,2935.66,0.0,0.0,253
2019-06-25 14:35:00+00:00,2935.69,2935.98,2932.71,2933.01,0.0,0.0,266
2019-06-25 14:40:00+00:00,2932.98,2935.16,2932.98,2933.93,0.0,0.0,267
2019-06-25 14:45:00+00:00,2933.92,2935.12,2932.46,2932.46,0.0,0.0,268
2019-06-25 14:50:00+00:00,2932.45,2935.02,2931.83,2932.52,0.0,0.0,270
2019-06-25 14:55:00+00:00,2932.6,2933.33,2931.43,2933.3,0.0,0.0,265
2019-06-25 15:00:00+00:00,2933.29,2933.81,2931.63,2932.73,0.0,0.0,266
2019-06-25 15:05:00+00:00,2932.75,2933.64,2931.85,2933.57,0.0,0.0,260
2019-06-25 15:10:00+00:00,2933.49,2934.59,2933.46,2934.59,0.0,0.0,260
2019-06-25 15:15:00+00:00,2934.6,2936.6,2934.44,2936.32,0.0,0.0,252
2019-06-25 15:20:00+00:00,2936.29,2937.4,2935.74,2936.62,0.0,0.0,244
2019-06-25 15:25:00+00:00,2936.61,2937.25,2935.24,2935.24,0.0,0.0,254
2019-06-25 15:30:00+00:00,2935.53,2936.11,2934.26,2934.26,0.0,0.0,252
2019-06-25 15:35:00+00:00,2934.22,2934.27,2933.43,2933.59,0.0,0.0,261
2019-06-25 15:40:00+00:00,2933.62,2935.22,2933.54,2935.01,0.0,0.0,234
2019-06-25 15:45:00+00:00,2934.99,2935.09,2933.92,2934.67,0.0,0.0,224
2019-06-25 15:50:00+00:00,2934.65,2934.71,2934.15,2934.39,0.0,0.0,215
2019-06-25 15:55:00+00:00,2934.38,2934.83,2934.06,2934.61,0.0,0.0,222
2019-06-25 16:00:00+00:00,2934.6,2934.67,2933.96,2934.46,0.0,0.0,227
2019-06-25 16:05:00+00:00,2934.47,2936.69,2934.47,2935.93,0.0,0.0,232
2019-06-25 16:10:00+00:00,2935.95,2936.97,2935.8,2936.6,0.0,0.0,230
2019-06-25 16:15:00+00:00,2936.59,2936.59,2934.93,2935.19,0.0,0.0,229
2019-06-25 16:20:00+00:00,2935.17,2935.34,2934.13,2934.85,0.0,0.0,240
2019-06-25 16:25:00+00:00,2934.86,2935.3,2933.27,2934.34,0.0,0.0,236
2019-06-25 16:30:00+00:00,2934.35,2934.94,2933.02,2933.08,0.0,0.0,231
2019-06-25 16:35:00+00:00,2933.07,2933.41,2928.23,2928.29,0.0,0.0,255
2019-06-25 16:40:00+00:00,2928.27,2928.59,2927.6,2927.62,0.0,0.0,249
2019-06-25 16:45:00+00:00,2927.6,2929.46,2926.97,2929.45,0.0,0.0,246
2019-06-25 16:50:00+00:00,2929.5,2929.77,2928.84,2929.47,0.0,0.0,233
2019-06-25 16:55:00+00:00,2929.43,2929.86,2928.33,2928.35,0.0,0.0,236
2019-06-25 17:00:00+00:00,2928.36,2928.48,2922.59,2926.94,0.0,0.0,271
2019-06-25 17:05:00+00:00,2926.95,2928.81,2926.0,2928.75,0.0,0.0,255
2019-06-25 17:10:00+00:00,2928.69,2929.4,2927.75,2927.95,0.0,0.0,253
2019-06-25 17:15:00+00:00,2927.97,2929.06,2927.0,2928.32,0.0,0.0,244
2019-06-25 17:20:00+00:00,2928.33,2929.42,2927.47,2927.91,0.0,0.0,252
2019-06-25 17:25:00+00:00,2927.87,2930.6,2927.8,2930.38,0.0,0.0,240
2019-06-25 17:30:00+00:00,2930.29,2931.94,2929.44,2931.94,0.0,0.0,250
2019-06-25 17:35:00+00:00,2931.96,2933.62,2930.2,2931.16,0.0,0.0,258
2019-06-25 17:40:00+00:00,2931.18,2931.82,2931.02,2931.22,0.0,0.0,241
2019-06-25 17:45:00+00:00,2931.17,2932.12,2930.98,2931.19,0.0,0.0,239
2019-06-25 17:50:00+00:00,2931.28,2931.65,2928.47,2928.91,0.0,0.0,239
2019-06-25 17:55:00+00:00,2928.88,2929.24,2927.73,2927.77,0.0,0.0,229
2019-06-25 18:00:00+00:00,2927.8,2928.17,2926.91,2926.93,0.0,0.0,236
2019-06-25 18:05:00+00:00,2926.88,2927.86,2926.21,2927.81,0.0,0.0,236
2019-06-25 18:10:00+00:00,2927.75,2928.34,2926.85,2928.14,0.0,0.0,239
2019-06-25 18:15:00+00:00,2928.13,2928.82,2927.95,2928.29,0.0,0.0,224
2019-06-25 18:20:00+00:00,2928.3,2928.3,2925.56,2925.56,0.0,0.0,244
2019-06-25 18:25:00+00:00,2925.38,2925.63,2923.88,2924.09,0.0,0.0,247
2019-06-25 18:30:00+00:00,2924.07,2924.25,2921.11,2921.11,0.0,0.0,263
2019-06-25 18:35:00+00:00,2921.09,2921.32,2916.88,2918.91,0.0,0.0,273
2019-06-25 18:40:00+00:00,2918.89,2919.45,2917.3,2917.82,0.0,0.0,249
2019-06-25 18:45:00+00:00,2917.81,2920.25,2917.42,2920.25,0.0,0.0,260
2019-06-25 18:50:00+00:00,2920.31,2920.54,2919.54,2920.54,0.0,0.0,250
2019-06-25 18:55:00+00:00,2920.58,2923.17,2920.57,2922.27,0.0,0.0,254
2019-06-25 19:00:00+00:00,2922.31,2923.12,2922.24,2923.12,0.0,0.0,253
2019-06-25 19:05:00+00:00,2923.22,2924.78,2923.17,2923.95,0.0,0.0,259
2019-06-25 19:10:00+00:00,2923.96,2924.42,2919.84,2920.02,0.0,0.0,251
2019-06-25 19:15:00+00:00,2920.01,2920.07,2918.92,2919.04,0.0,0.0,243
2019-06-25 19:20:00+00:00,2919.03,2922.05,2918.85,2922.02,0.0,0.0,248
2019-06-25 19:25:00+00:00,2922.05,2923.49,2921.11,2922.61,0.0,0.0,256
2019-06-25 19:30:00+00:00,2922.46,2923.01,2920.39,2920.98,0.0,0.0,254
2019-06-25 19:35:00+00:00,2921.0,2923.0,2920.94,2921.76,0.0,0.0,246
2019-06-25 19:40:00+00:00,2921.7,2922.06,2919.1,2919.1,0.0,0.0,247
2019-06-25 19:45:00+00:00,2919.05,2921.02,2916.76,2917.9,0.0,0.0,277
2019-06-25 19:50:00+00:00,2917.85,2918.21,2916.01,2917.41,0.0,0.0,273
2019-06-25 19:55:00+00:00,2917.37,2919.56,2916.11,2917.63,0.0,0.0,279
2019-06-26 13:30:00+00:00,2926.07,2929.62,2926.07,2927.5,0.0,0.0,289
2019-06-26 13:35:00+00:00,2927.44,2932.59,2927.44,2931.71,0.0,0.0,285
2019-06-26 13:40:00+00:00,2931.86,2932.17,2929.0,2929.0,0.0,0.0,274
2019-06-26 13:45:00+00:00,2928.96,2929.14,2924.65,2924.86,0.0,0.0,266
2019-06-26 13:50:00+00:00,2924.92,2925.21,2923.05,2924.44,0.0,0.0,278
2019-06-26 13:55:00+00:00,2924.48,2925.31,2923.03,2925.05,0.0,0.0,286
2019-06-26 14:00:00+00:00,2925.0,2925.27,2923.92,2924.51,0.0,0.0,267
2019-06-26 14:05:00+00:00,2924.53,2924.54,2922.28,2922.67,0.0,0.0,265
2019-06-26 14:10:00+00:00,2922.66,2923.11,2920.81,2920.98,0.0,0.0,275
2019-06-26 14:15:00+00:00,2920.96,2921.42,2920.22,2920.25,0.0,0.0,263
2019-06-26 14:20:00+00:00,2920.24,2921.13,2919.79,2919.87,0.0,0.0,269
2019-06-26 14:25:00+00:00,2919.85,2922.73,2919.65,2921.8,0.0,0.0,261
2019-06-26 14:30:00+00:00,2921.87,2924.0,2921.87,2923.98,0.0,0.0,264
2019-06-26 14:35:00+00:00,2924.11,2924.91,2923.15,2923.74,0.0,0.0,269
2019-06-26 14:40:00+00:00,2923.65,2924.15,2922.99,2923.25,0.0,0.0,263
2019-06-26 14:45:00+00:00,2923.31,2926.25,2923.2,2926.25,0.0,0.0,264
2019-06-26 14:50:00+00:00,2926.27,2926.74,2923.76,2923.76,0.0,0.0,257
2019-06-26 14:55:00+00:00,2923.74,2925.46,2923.04,2925.46,0.0,0.0,254
2019-06-26 15:00:00+00:00,2925.45,2927.13,2925.14,2927.08,0.0,0.0,261
2019-06-26 15:05:00+00:00,2926.97,2926.97,2925.24,2925.75,0.0,0.0,248
2019-06-26 15:10:00+00:00,2925.73,2925.84,2921.74,2921.75,0.0,0.0,243
2019-06-26 15:15:00+00:00,2921.78,2922.75,2921.39,2921.71,0.0,0.0,252
2019-06-26 15:20:00+00:00,2921.84,2923.01,2921.49,2922.58,0.0,0.0,252
2019-06-26 15:25:00+00:00,2922.64,2923.81,2922.41,2923.81,0.0,0.0,244
2019-06-26 15:30:00+00:00,2924.01,2924.15,2921.49,2922.13,0.0,0.0,253
2019-06-26 15:35:00+00:00,2922.16,2922.61,2921.19,2921.93,0.0,0.0,243
2019-06-26 15:40:00+00:00,2921.91,2922.25,2920.76,2921.73,0.0,0.0,243
2019-06-26 15:45:00+00:00,2921.75,2922.9,2921.45,2922.4,0.0,0.0,236
2019-06-26 15:50:00+00:00,2922.51,2922.65,2920.63,2921.36,0.0,0.0,234
2019-06-26 15:55:00+00:00,2921.42,2923.86,2921.3,2923.85,0.0,0.0,248
2019-06-26 16:00:00+00:00,2923.86,2924.92,2922.67,2922.94,0.0,0.0,241
2019-06-26 16:05:00+00:00,2922.98,2924.33,2922.98,2924.2,0.0,0.0,243
2019-06-26 16:10:00+00:00,2924.23,2924.82,2924.07,2924.07,0.0,0.0,234
2019-06-26 16:15:00+00:00,2924.06,2924.09,2922.8,2923.19,0.0,0.0,230
2019-06-26 16:20:00+00:00,2923.18,2923.25,2920.99,2922.11,0.0,0.0,235
2019-06-26 16:25:00+00:00,2922.12,2923.4,2922.11,2923.18,0.0,0.0,232
2019-06-26 16:30:00+00:00,2923.19,2923.93,2922.93,2923.74,0.0,0.0,227
2019-06-26 16:35:00+00:00,2923.75,2924.71,2923.6,2924.32,0.0,0.0,215
2019-06-26 16:40:00+00:00,2924.33,2925.86,2924.17,2925.7,0.0,0.0,233
2019-06-26 16:45:00+00:00,2925.67,2925.77,2924.02,2924.02,0.0,0.0,229
2019-06-26 16:50:00+00:00,2924.01,2924.26,2922.99,2924.08,0.0,0.0,241
2019-06-26 16:55:00+00:00,2924.11,2924.6,2923.77,2924.2,0.0,0.0,220
2019-06-26 17:00:00+00:00,2924.21,2924.37,2922.83,2923.13,0.0,0.0,221
2019-06-26 17:05:00+00:00,2923.14,2923.2,2921.83,2921.92,0.0,0.0,211
