date,open,high,low,close,volume,average,barCount
2010-11-30,118.78,119.24,117.81,118.25,209680200.0,118.57,562737
2010-12-01,119.19,121.24,118.49,121.1,180327200.0,120.773,505092
2010-12-02,121.25,122.85,120.7,122.77,167923000.0,122.138,460514
2010-12-03,122.61,123.21,121.79,123.01,141737500.0,122.454,423742
2010-12-06,122.45,123.04,122.19,122.87,97904200.0,122.736,299336
2010-12-07,123.15,124.01,122.44,122.84,185533600.0,123.382,539239
2010-12-08,122.43,123.77,122.4,123.77,125140900.0,123.009,364906
2010-12-09,123.86,124.09,123.15,123.9,109012500.0,123.608,320683
2010-12-10,124.1,124.65,123.73,124.56,106522000.0,124.253,301461
2010-12-13,124.6,125.2,124.47,124.52,118800400.0,124.87,317980
2010-12-14,124.68,125.23,124.29,124.51,129374800.0,124.829,356001
2010-12-15,124.28,124.93,123.89,124.12,136579300.0,124.407,378061
2010-12-16,124.39,124.94,123.75,124.85,145355700.0,124.504,362367
2010-12-17,124.74,124.82,123.8,124.17,115891700.0,124.164,302471
2010-12-20,124.19,124.9,123.98,124.46,103426800.0,124.5,270343
2010-12-21,124.6,125.47,124.59,125.35,84751800.0,125.204,220383
2010-12-22,125.4,125.84,125.27,125.76,71357400.0,125.642,188047
2010-12-23,125.71,125.78,125.29,125.65,64075900.0,125.576,174473
2010-12-27,125.35,125.8,125.0,125.77,51733400.0,125.455,134064
2010-12-28,125.9,126.01,125.5,125.8,50857900.0,125.725,147166
2010-12-29,126.01,126.2,125.83,125.97,50800200.0,126.051,131523
2010-12-30,126.01,126.13,125.53,125.89,63969800.0,125.77,146876
2010-12-31,125.88,126.13,125.33,126.03,79625100.0,125.7,178965
2011-01-03,126.35,127.6,125.7,126.9,127269800.0,127.153,284872
2011-01-04,126.93,127.37,126.19,126.82,130981200.0,126.77,330658
2011-01-05,126.64,127.72,125.95,127.48,111179100.0,127.234,290346
2011-01-06,127.57,128.07,127.01,127.29,108326100.0,127.397,298054
2011-01-07,127.15,127.9,126.15,127.24,149417100.0,127.023,395240
2011-01-10,126.5,127.16,126.2,126.86,112637400.0,126.742,330487
2011-01-11,127.15,127.74,126.95,127.5,103504200.0,127.41,308068
2011-01-12,127.92,128.8,127.62,128.68,93437800.0,128.431,276039
2011-01-13,128.54,128.84,128.05,128.65,114173300.0,128.401,312211
2011-01-14,128.42,129.44,127.83,129.33,111232900.0,128.853,308859
2011-01-18,129.39,130.01,128.7,129.78,101126600.0,129.388,271999
2011-01-19,129.65,129.92,127.91,128.4,139948000.0,128.555,382410
2011-01-20,128.05,128.4,127.13,127.84,163870100.0,127.814,443255
2011-01-21,127.95,129.17,127.85,128.29,140127500.0,128.592,338304
2011-01-24,128.65,129.35,128.2,129.23,104958700.0,128.875,295760
2011-01-25,129.1,129.28,128.11,129.14,152869400.0,128.69,425800
2011-01-26,129.25,130.05,128.19,129.77,123754700.0,129.719,377592
2011-01-27,129.64,130.21,129.42,129.84,115614800.0,129.863,334404
2011-01-28,129.7,130.35,127.41,127.42,252378500.0,128.454,694275
2011-01-31,127.32,128.85,127.31,128.83,136249700.0,128.345,392716
2011-02-01,128.89,130.97,128.67,130.72,148625000.0,130.392,402688
2011-02-02,130.76,130.91,130.19,130.46,108221200.0,130.562,303222
2011-02-03,130.37,130.98,129.57,130.76,131471500.0,130.37,359918
2011-02-04,130.72,131.45,130.23,131.22,121866500.0,130.831,332471
2011-02-07,131.64,132.4,131.19,131.95,101878900.0,131.993,271305
2011-02-08,132.13,132.65,131.73,132.53,95047600.0,132.259,258854
2011-02-09,132.29,132.63,131.61,132.09,134176100.0,132.127,351747
2011-02-10,132.07,132.47,131.3,131.93,153448600.0,132.0,414726
2011-02-11,131.87,133.32,131.46,133.24,126202100.0,132.71,337057
2011-02-14,133.12,133.54,132.88,133.05,89409200.0,133.229,236402
2011-02-15,133.15,133.46,132.66,133.18,104079200.0,132.962,288410
2011-02-16,132.9,134.01,132.9,133.67,120552800.0,133.694,344263
2011-02-17,133.68,134.43,133.29,134.18,103519100.0,134.005,293259
2011-02-18,134.19,134.72,133.85,134.6,115070100.0,134.398,302672
2011-02-22,133.49,134.57,131.47,132.15,211794600.0,132.558,566641
2011-02-23,132.27,132.56,130.21,131.19,211171600.0,131.165,594517
2011-02-24,130.25,131.44,129.7,131.06,216852200.0,130.71,622055
2011-02-25,131.25,132.41,130.94,132.28,130184000.0,132.057,384466
2011-02-28,132.02,133.39,131.75,133.37,128061100.0,132.93,343317
2011-03-01,133.9,134.01,130.14,130.47,205723400.0,131.97,572203
2011-03-02,130.54,131.82,130.0,131.17,181910100.0,131.19,466918
2011-03-03,131.5,133.7,123.03,133.52,150391300.0,133.028,431200
2011-03-04,133.57,133.9,131.6,132.39,232125000.0,132.421,612855
2011-03-07,132.94,133.16,130.22,131.5,194833500.0,131.752,509217
2011-03-08,132.01,133.0,131.07,132.49,148784900.0,132.309,414278
2011-03-09,132.25,132.93,131.6,132.02,146123600.0,132.257,458219
2011-03-10,131.0,131.75,129.72,130.19,259446500.0,130.359,685529
2011-03-11,129.85,138.87,128.92,131.0,185353800.0,130.394,477229
2011-03-14,130.5,131.25,129.06,129.56,202286800.0,129.803,497796
2011-03-15,127.75,130.1,125.8,128.48,305054600.0,127.908,810088
2011-03-16,128.7,128.9,125.14,126.04,408946800.0,127.01,1040642
2011-03-17,127.35,128.39,126.16,127.68,208089100.0,127.786,577906
2011-03-18,128.35,129.13,127.28,127.63,192989800.0,128.182,518643
2011-03-21,128.26,130.01,127.83,129.71,137906900.0,129.68,378265
2011-03-22,129.69,130.35,129.16,129.17,112775100.0,129.474,333010
2011-03-23,128.95,130.0,128.32,129.66,138993200.0,129.169,394382
2011-03-24,129.45,131.78,129.45,131.23,143250100.0,130.52,412640
2011-03-25,131.3,131.87,130.89,131.51,130248500.0,131.438,357738
2011-03-28,131.55,131.92,130.58,130.58,97547300.0,131.432,268898
2011-03-29,130.9,132.29,130.44,131.95,113230000.0,131.328,321210
2011-03-30,132.45,133.16,132.36,132.74,109451900.0,132.77,322148
2011-03-31,132.72,132.96,132.44,132.7,117749000.0,132.719,327793
2011-04-01,132.77,133.77,132.51,133.21,137176900.0,133.33,386573
2011-04-04,133.35,133.67,132.88,133.37,91074800.0,133.245,269723
2011-04-05,133.18,133.83,132.73,133.19,114511900.0,133.403,330558
2011-04-06,133.29,134.08,133.03,133.33,109719000.0,133.573,320301
2011-04-07,133.36,133.94,132.66,133.31,164489000.0,133.257,462341
2011-04-08,133.35,134.0,132.31,132.7,132025400.0,133.089,375166
2011-04-11,133.5,133.5,132.05,132.15,114138900.0,132.787,327562
2011-04-12,131.98,132.49,130.99,131.62,155945800.0,131.44,447222
2011-04-13,131.65,132.29,130.96,131.19,142318300.0,131.593,396725
2011-04-14,131.01,131.76,130.27,131.65,147270400.0,131.162,397639
2011-04-15,131.15,132.37,131.05,132.17,151569700.0,131.948,369642
2011-04-18,132.3,132.3,129.51,130.3,186742900.0,130.247,570359
2011-04-19,130.34,131.84,130.24,131.79,115173300.0,130.939,338160
2011-04-20,131.39,134.0,131.39,133.89,135978400.0,133.085,382246
2011-04-21,133.9,134.21,133.11,133.83,113606400.0,133.631,299176
2011-04-25,133.85,133.96,133.2,133.74,58610200.0,133.545,182770
2011-04-26,133.76,135.06,133.59,134.77,114663300.0,134.596,313860
2011-04-27,134.62,135.87,134.5,135.64,126052800.0,135.103,352132
2011-04-28,135.75,136.29,135.13,136.03,116062800.0,135.837,306404
2011-04-29,135.87,136.84,135.77,136.78,111842900.0,136.35,236970
2011-05-02,137.0,137.6,135.95,136.12,119766900.0,136.573,350762
2011-05-03,135.96,136.25,135.05,135.63,131065800.0,135.68,390942
2011-05-04,135.57,135.92,134.23,134.94,171853200.0,134.842,511037
2011-05-05,135.08,135.19,133.02,133.88,200431300.0,134.004,556899
2011-05-06,133.97,135.63,133.22,134.06,209547200.0,134.685,596353
2011-05-09,134.54,135.11,133.94,134.86,108716200.0,134.585,302096
2011-05-10,134.95,136.11,134.8,136.03,105776600.0,135.624,319245
2011-05-11,135.99,136.28,133.82,134.12,167370200.0,134.629,528197
2011-05-12,134.01,135.36,133.39,135.25,155624300.0,134.421,444332
2011-05-13,135.32,135.73,133.56,133.84,148010500.0,134.314,421105
2011-05-16,133.72,134.61,132.5,132.72,135138000.0,133.695,387439
2011-05-17,133.09,133.67,132.12,133.25,173638100.0,132.82,487526
2011-05-18,133.3,134.54,132.95,134.43,123599700.0,133.908,318616
2011-05-19,134.3,135.03,133.94,134.66,111855700.0,134.513,341533
2011-05-20,134.7,134.8,133.22,133.33,157463000.0,133.906,416364
2011-05-23,132.6,133.07,131.59,131.88,157423400.0,132.033,446248
2011-05-24,132.27,132.73,131.63,131.7,130663200.0,132.185,399341
2011-05-25,131.42,132.94,130.75,132.09,137075400.0,132.228,407667
2011-05-26,132.51,133.27,131.78,133.22,150574500.0,132.549,417013
2011-05-27,133.35,133.87,133.0,133.53,108994100.0,133.518,334297
2011-05-31,134.31,135.26,133.84,135.21,146854000.0,134.439,386941
2011-06-01,135.0,135.04,131.5,131.75,203019500.0,132.999,574612
2011-06-02,131.83,132.26,130.96,131.64,182707900.0,131.724,490415
2011-06-03,131.52,131.71,129.97,130.29,201343100.0,130.71,512224
2011-06-06,130.05,130.36,128.87,129.04,162410000.0,129.587,455968
2011-06-07,129.41,130.07,128.79,129.2,151715900.0,129.545,415130
2011-06-08,128.61,129.19,128.08,128.5,187990500.0,128.659,521719
2011-06-09,128.87,129.93,128.4,129.29,143638900.0,129.348,387872
2011-06-10,129.07,129.36,127.26,127.56,212203400.0,127.952,559183
2011-06-13,127.6,128.24,127.05,127.88,197690500.0,127.787,443663
2011-06-14,128.35,129.77,127.69,129.36,143272500.0,129.309,394401
2011-06-15,129.17,129.3,126.68,127.15,265229400.0,127.494,691678
2011-06-16,127.0,127.97,126.32,127.83,259845200.0,127.257,658432
2011-06-17,126.71,128.19,126.35,127.14,222453700.0,127.313,527716
2011-06-20,126.56,128.04,126.18,127.96,141696000.0,127.48,376851
2011-06-21,128.43,129.92,127.75,129.31,173460100.0,129.167,454551
2011-06-22,129.25,129.81,127.93,128.05,168493400.0,129.258,480792
2011-06-23,128.0,128.84,126.19,128.59,294514100.0,127.186,793126
2011-06-24,128.55,129.01,126.62,126.71,208564800.0,127.195,543665
2011-06-27,126.86,128.43,126.64,128.36,150960400.0,127.76,412817
2011-06-28,128.18,129.94,127.61,129.92,149620200.0,129.172,424502
2011-06-29,129.98,131.0,129.63,130.9,225066800.0,130.464,624787
2011-06-30,130.99,134.46,130.71,131.87,185008700.0,131.796,452291
2011-07-01,131.65,134.1,131.65,134.0,186802500.0,133.211,469186
2011-07-05,133.85,134.2,133.39,134.01,157158600.0,133.753,384794
2011-07-06,133.73,134.34,133.11,134.33,131597000.0,133.704,375086
2011-07-07,134.38,135.7,133.95,135.54,143383400.0,135.283,369283
2011-07-08,135.62,135.87,133.39,134.65,182308100.0,134.096,439076
2011-07-11,133.9,134.42,131.66,132.2,180082200.0,132.295,478076
2011-07-12,130.95,132.78,130.17,131.4,199445400.0,131.964,511325
2011-07-13,131.94,133.22,130.69,131.29,186578100.0,132.364,482866
2011-07-14,131.85,132.78,130.41,130.81,211354100.0,131.568,562721
2011-07-15,131.01,132.05,130.77,132.01,195859200.0,131.384,477108
2011-07-18,131.85,131.85,129.63,130.69,177027600.0,130.364,429966
2011-07-19,131.21,132.95,131.0,132.89,155947600.0,132.144,417664
2011-07-20,133.0,133.43,132.08,132.98,123860200.0,132.795,337807
2011-07-21,132.52,134.9,132.05,134.9,209289800.0,134.273,571902
2011-07-22,134.88,135.16,133.76,134.07,111308100.0,134.402,313183
2011-07-25,133.74,134.61,133.16,133.69,131509500.0,133.932,363484
2011-07-26,134.01,134.21,132.98,133.1,123352000.0,133.495,334000
2011-07-27,133.09,133.19,130.29,130.37,230141900.0,131.382,594511
2011-07-28,130.77,131.77,129.7,130.05,187602400.0,130.87,468262
2011-07-29,130.05,130.55,127.97,129.58,276756900.0,129.488,669234
2011-08-01,130.5,131.35,127.53,128.69,270695700.0,128.698,695141
2011-08-02,128.13,128.8,124.96,125.12,296188600.0,126.88,731682
2011-08-03,125.71,126.42,123.53,126.37,349758900.0,125.179,908029
2011-08-04,126.3,126.3,119.82,120.06,472917000.0,122.401,1222072
2011-08-05,120.26,122.5,116.86,119.52,622109600.0,119.904,1558275
2011-08-08,118.1,120.12,110.6,111.15,639266000.0,115.074,1672318
2011-08-09,111.6,118.43,110.21,118.16,640990100.0,114.025,1673393
2011-08-10,117.26,117.82,111.95,112.95,553762700.0,114.133,1598020
2011-08-11,114.45,118.92,110.84,117.18,441966800.0,115.833,1175620
2011-08-12,116.53,119.22,115.64,118.26,280050700.0,118.243,775288
2011-08-15,119.0,120.74,118.42,120.15,229673000.0,119.97,641633
2011-08-16,119.76,120.73,118.31,119.32,261197000.0,119.552,788274
2011-08-17,119.5,121.2,118.72,119.33,198245800.0,119.907,526995
2011-08-18,118.35,119.71,113.39,114.24,432567200.0,114.775,1106965
2011-08-19,113.2,115.88,112.47,112.93,374659200.0,113.83,936639
2011-08-22,113.5,115.23,112.41,112.73,257200900.0,113.467,692266
2011-08-23,114.5,116.69,112.58,116.16,309166900.0,114.787,861552
2011-08-24,115.45,118.24,114.99,117.36,228211400.0,117.089,721542
2011-08-25,117.78,119.4,115.35,116.65,279192300.0,117.083,845412
2011-08-26,116.4,118.51,113.85,118.22,289029000.0,116.663,845213
2011-08-29,118.7,121.5,118.45,121.34,159136400.0,120.558,458218
2011-08-30,121.32,122.43,119.26,120.9,229352600.0,121.196,702991
2011-08-31,121.84,123.51,121.3,122.3,268212500.0,122.522,787645
2011-09-01,121.93,123.4,120.46,120.55,240035000.0,121.956,809289
2011-09-02,120.28,120.87,117.33,117.42,221652500.0,118.336,614327
2011-09-06,116.0,117.83,114.05,117.26,256985400.0,115.724,744836
2011-09-07,117.79,120.75,117.79,120.71,191988800.0,119.485,549233
2011-09-08,120.01,120.94,118.53,118.8,228827400.0,119.737,689581
2011-09-09,119.2,119.5,115.28,116.2,337762900.0,116.53,1006356
2011-09-12,115.92,117.9,113.52,117.12,284148600.0,115.238,861959
2011-09-13,116.0,118.18,115.18,117.3,251492900.0,117.345,767948
2011-09-14,117.45,120.8,116.72,119.45,271793300.0,118.858,778796
2011-09-15,119.54,122.02,119.4,121.52,275588800.0,120.686,691901
2011-09-16,120.6,121.97,120.12,121.25,250153000.0,121.219,663459
2011-09-19,120.0,121.51,118.72,119.56,222156900.0,119.716,628749
2011-09-20,120.14,121.99,119.95,120.31,206031600.0,121.025,627429
2011-09-21,120.41,120.96,116.05,116.25,290287100.0,118.88,833866
2011-09-22,115.27,116.6,111.3,113.66,440860900.0,112.862,1264598
2011-09-23,113.66,114.33,110.85,113.44,282980800.0,113.149,832034
2011-09-26,113.6,116.48,112.98,116.16,240549300.0,114.568,719022
2011-09-27,116.7,119.56,116.24,117.42,277362300.0,118.438,791438
2011-09-28,117.56,118.72,114.97,115.14,265009200.0,116.738,807538
2011-09-29,116.2,117.63,113.93,116.3,279344400.0,115.795,872969
2011-09-30,115.45,116.02,112.76,112.89,267194600.0,114.255,778111
2011-10-03,112.25,113.95,109.02,109.32,332791800.0,111.617,988061
2011-10-04,108.48,112.58,107.43,112.18,425700400.0,109.316,1350849
2011-10-05,111.53,114.72,111.38,113.94,270114600.0,113.216,799890
2011-10-06,114.42,116.66,113.51,116.36,242984400.0,115.35,737240
2011-10-07,116.4,117.95,115.06,115.95,283274600.0,116.28,797780
2011-10-10,116.91,119.78,116.91,119.48,198262600.0,118.742,533514
2011-10-11,119.19,120.04,118.62,119.1,195394000.0,119.492,585786
2011-10-12,119.45,122.14,119.45,120.4,256259000.0,121.208,761555
2011-10-13,120.45,120.87,119.12,120.22,205622300.0,119.891,602270
2011-10-14,120.37,122.76,120.37,122.73,188936400.0,121.903,535854
2011-10-17,123.01,123.6,119.29,119.69,181328300.0,120.898,486527
2011-10-18,119.6,123.5,119.15,122.24,288382000.0,121.585,776330
2011-10-19,122.02,123.28,120.71,121.48,206253500.0,121.982,588595
2011-10-20,121.18,122.13,119.82,121.6,246357200.0,121.123,675111
2011-10-21,121.85,124.24,121.65,124.2,230322000.0,123.451,558791
2011-10-24,124.23,125.8,123.79,125.2,189857100.0,125.167,457966
2011-10-25,125.38,125.99,122.78,122.99,249747600.0,123.961,690176
2011-10-26,123.56,124.96,122.21,124.57,257568800.0,123.678,704478
2011-10-27,125.96,129.42,124.32,128.86,318580700.0,127.928,775011
2011-10-28,128.5,128.85,127.43,128.23,184355900.0,128.348,518582
2011-10-31,128.1,128.62,124.68,124.87,201677500.0,126.57,536812
2011-11-01,124.35,125.5,121.42,122.49,379073500.0,122.468,978044
2011-11-02,123.63,124.4,121.97,123.27,225947700.0,123.68,633602
2011-11-03,122.5,126.5,122.23,126.1,257948600.0,125.276,684409
2011-11-04,126.16,126.4,124.01,126.15,205909300.0,125.019,550015
2011-11-07,124.42,127.05,123.8,126.28,182951000.0,125.378,507976
2011-11-08,126.2,128.06,125.71,127.84,205335300.0,126.944,599979
