,symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,return,holding_days
0,SPY,2018-03-22,262.0,2019-01-17,263.3,263.39891124551036,203.78207089062198,0.004961832061068705,301
1,SPY,2022-01-18,455.82,2022-03-24,450.23,128.4953534469586,-833.936099270366,-0.012263612829625625,65
2,SPY,2022-04-22,424.23,2022-08-12,427.19,140.14019574492167,295.14186545464327,0.006977347193739103,112
3,SPY,2022-08-26,403.9,2022-11-11,398.51,147.08934894973342,-909.9861271625268,-0.013344887348353485,77
4,SPY,2023-03-09,390.11,2024-05-15,530.18,145.80099838366542,20267.821597727227,0.3590525749147675,433
5,SPY,2025-02-27,584.89,2025-05-02,566.83,121.44018007501998,-2330.812690761435,-0.030877600916411563,64
