date,equity,cash,holdings
2018-02-08,99809.90500000003,4809.905000000028,95000.0
2018-02-09,100797.50703295859,4809.905000000028,95987.60203295856
2018-02-12,101690.00664792856,4809.905000000028,96880.10164792853
2018-02-13,102253.30558524566,4809.905000000028,97443.40058524563
2018-02-14,103431.11245418145,4809.905000000028,98621.20745418142
2018-02-15,104872.2798652395,4809.905000000028,100062.37486523947
2018-02-16,104591.94476320653,104591.94476320653,0
2018-02-20,104591.94476320653,104591.94476320653,0
2018-02-21,104591.94476320653,104591.94476320653,0
2018-02-22,104591.94476320653,104591.94476320653,0
2018-02-23,104591.94476320653,104591.94476320653,0
2018-02-26,104591.94476320653,104591.94476320653,0
2018-02-27,104591.94476320653,104591.94476320653,0
2018-02-28,104591.94476320653,104591.94476320653,0
2018-03-01,104591.94476320653,104591.94476320653,0
2018-03-02,104591.94476320653,104591.94476320653,0
2018-03-05,104591.94476320653,104591.94476320653,0
2018-03-06,104591.94476320653,104591.94476320653,0
2018-03-07,104591.94476320653,104591.94476320653,0
2018-03-08,104591.94476320653,104591.94476320653,0
2018-03-09,104591.94476320653,104591.94476320653,0
2018-03-12,104591.94476320653,104591.94476320653,0
2018-03-13,104591.94476320653,104591.94476320653,0
2018-03-14,104591.94476320653,104591.94476320653,0
2018-03-15,104393.12070580893,5030.773180762742,99362.34752504619
2018-03-16,104115.58231717655,5030.773180762742,99084.80913641381
2018-03-19,102616.15413963025,5030.773180762742,97585.3809588675
2018-03-20,102771.14310990548,5030.773180762742,97740.36992914273
2018-03-21,102619.7585342878,5030.773180762742,97588.98535352506
2018-03-22,99465.91320891996,5030.773180762742,94435.14002815721
2018-03-23,98258.44099863626,5030.773180762742,93227.66781787352
2018-03-26,100666.17662988852,5030.773180762742,95635.40344912578
2018-03-27,99044.19903398506,5030.773180762742,94013.42585322232
2018-03-28,98936.06719425815,5030.773180762742,93905.29401349541
2018-03-29,99700.19886166157,5030.773180762742,94669.42568089883
2018-04-02,97977.29821534634,5030.773180762742,92946.5250345836
2018-04-03,98845.95732781907,5030.773180762742,93815.18414705632
2018-04-04,100392.24263591372,5030.773180762742,95361.46945515097
2018-04-05,99703.80325631915,5030.773180762742,94673.03007555641
2018-04-06,98550.3969658989,5030.773180762742,93519.62378513615
2018-04-09,99148.7264790544,5030.773180762742,94117.95329829166
2018-04-10,100309.34155878975,5030.773180762742,95278.568378027
2018-04-11,100284.11079618681,5030.773180762742,95253.33761542407
2018-04-12,100619.3194993402,5030.773180762742,95588.54631857746
2018-04-13,100666.17662988852,5030.773180762742,95635.40344912578
2018-04-16,101495.18740112807,5030.773180762742,96464.41422036533
2018-04-17,102244.81867893395,102244.81867893395,0
2018-04-18,102244.81867893395,102244.81867893395,0
2018-04-19,102244.81867893395,102244.81867893395,0
2018-04-20,102050.45639086625,4917.878645878998,97132.57774498725
2018-04-23,102054.0928169733,4917.878645878998,97136.2141710943
2018-04-24,100719.52443569178,4917.878645878998,95801.64578981278
2018-04-25,101192.2598296062,4917.878645878998,96274.38118372721
2018-04-26,101977.72786872559,4917.878645878998,97059.84922284659
2018-04-27,101846.81652887235,4917.878645878998,96928.93788299336
2018-04-30,101148.6227163218,4917.878645878998,96230.7440704428
2018-05-01,101439.53680488453,4917.878645878998,96521.65815900553
2018-05-02,100450.42890377126,4917.878645878998,95532.55025789226
2018-05-03,100395.88251216576,4917.878645878998,95478.00386628676
2018-05-04,101777.7244328387,4917.878645878998,96859.8457869597
2018-05-07,101861.36223330048,4917.878645878998,96943.48358742148
2018-05-08,101915.90862490599,4917.878645878998,96998.029979027
2018-05-09,102915.92580434037,4917.878645878998,97998.04715846137
2018-05-10,103803.21377445669,4917.878645878998,98885.33512857769
2018-05-11,104246.85775951482,4917.878645878998,99328.97911363583
